date;Mexico;US;Germany
2021-02-21;0.015836927851047324;0.08578844916540213;0.02867081931763575
2021-02-22;0.015854398758727697;0.08595683459787556;0.028723306102835175
2021-02-23;0.015921380915438325;0.08618099241274658;0.028769954348870735
2021-02-24;0.015988425135764157;0.08640868588770866;0.028866146083613646
2021-02-25;0.016054072924747868;0.08664322003034901;0.029008733781835657
2021-02-26;0.01611235065942591;0.08687211229135053;0.029128832292167228
2021-02-27;0.01616856477889837;0.08708846737481032;0.029246107640557423
2021-02-28;0.016190364623739333;0.0872455660091047;0.029340893801057186
2021-03-01;0.016208541505042667;0.0873986464339909;0.0293977414704469
2021-03-02;0.016269930178432895;0.08757593930197269;0.029445110523786643
2021-03-03;0.016330387897595035;0.08777943247344461;0.029553459875060067
2021-03-04;0.016388735453840186;0.08798866767830045;0.029696564151850072
2021-03-05;0.016441466252909234;0.08819467374810319;0.029823666506487267
2021-03-06;0.016492366175329714;0.08837989681335356;0.02993847909658818
2021-03-07;0.016513576415826223;0.08850618209408194;0.03003582412301778
2021-03-08;0.016528138091543833;0.08863999696509864;0.030096023546371937
2021-03-09;0.016585601241272303;0.08880844309559939;0.030147104757328208
2021-03-10;0.016636819239720713;0.08898377541729893;0.030256979817395484
2021-03-11;0.01668700543056633;0.08917130197268588;0.03042944497837578
2021-03-12;0.01673988363072149;0.08936129590288315;0.03058362566074003
2021-03-13;0.01678723816912335;0.08953373899848255;0.03073588419029313
2021-03-14;0.016805973622963537;0.08965293171471928;0.030865509370494953
2021-03-15;0.016817137315748642;0.08980781183611533;0.03094484622777511
2021-03-16;0.016827051978277736;0.08997189984825493;0.031010679961556945
2021-03-17;0.01687712955779674;0.09015179059180577;0.031172080730418068
2021-03-18;0.01692930954228084;0.09034113808801214;0.03138236424795771
2021-03-19;0.016973700543056632;0.09052818512898331;0.03159238346948583
2021-03-20;0.017018145849495733;0.0907068406676783;0.03178499519461797
2021-03-21;0.017034693560899924;0.09081420940819424;0.03194997597308986
2021-03-22;0.017045461598138092;0.09095813657056145;0.032042587698222005
2021-03-23;0.017091086113266096;0.09111855538694992;0.03213250840941855
2021-03-24;0.017135415050426688;0.09138488922610015;0.032322477174435364
2021-03-25;0.017180310318076028;0.09159013050075873;0.032594666025949064
2021-03-26;0.01722145073700543;0.09182190895295902;0.03285383229216723
2021-03-27;0.017260698215671062;0.09201630955993931;0.033099771744353676
2021-03-28;0.017273467804499613;0.09215688619119879;0.03330611484863047
2021-03-29;0.017283498836307216;0.09235680121396055;0.03342471167707833
2021-03-30;0.017322808378588052;0.09254402427921092;0.033539428159538684
2021-03-31;0.017369177657098524;0.09275504097116843;0.03374426958193177
2021-04-01;0.017410923196276185;0.0929882913505311;0.03403619654012494
2021-04-02;0.01743488750969744;0.0932129468892261;0.03429914704469005
2021-04-03;0.017449146625290922;0.09340985128983308;0.034516938971648245
2021-04-04;0.017458944918541504;0.09352494385432474;0.03466345506967804
2021-04-05;0.017468619084561675;0.09372854628224583;0.034765533397405096
2021-04-06;0.01750588828549263;0.09391921699544765;0.034848246035559825
2021-04-07;0.017547548487199378;0.09414919271623672;0.0349645002402691
2021-04-08;0.01758742435996897;0.09439218512898331;0.03520965881787602
2021-04-09;0.01762656322730799;0.09464940212443096;0.0355155694377703
2021-04-10;0.01767587276958883;0.09486346889226101;0.03580505766458433
2021-04-11;0.017689782777346782;0.09500749317147193;0.036019557904853436
2021-04-12;0.017702404965089215;0.0951962124430956;0.03617867611725132
2021-04-13;0.017737408844065168;0.0954415569044006;0.03630854156655454
2021-04-14;0.017775376260667185;0.09567100758725341;0.036569149447381065
2021-04-15;0.01780787432117921;0.09589553566009104;0.036922657376261415
2021-04-16;0.017842816136539954;0.09614886798179059;0.037232976934166266
2021-04-17;0.017875065942591157;0.0963172655538695;0.037518945218644885
2021-04-18;0.017886749418153606;0.09645028224582701;0.03774942335415665
2021-04-19;0.01789689681923972;0.09662796358118361;0.037886821239788565
2021-04-20;0.017929961210240496;0.09681746282245828;0.0380022585295531
2021-04-21;0.017965950349107834;0.09701274658573596;0.03830120134550697
2021-04-22;0.017994716834755623;0.09721523216995448;0.03865581451225372
2021-04-23;0.018025058184639255;0.09740611229135053;0.038986701105237866
2021-04-24;0.018050721489526765;0.0975729468892261;0.039267719846227775
2021-04-25;0.01806354538401862;0.09767846737481031;0.03949324843825084
2021-04-26;0.018072412723041116;0.09780680424886191;0.0396362926477655
2021-04-27;0.018100279286268426;0.09796547496206373;0.03976815233061028
2021-04-28;0.01812989914662529;0.09813295902883157;0.04003522345026429
2021-04-29;0.018160853374709077;0.09831149013657056;0.040332388274867854
2021-04-30;0.018190496508921645;0.09848782397572078;0.04062466362325805
2021-05-01;0.018213964313421257;0.09863585432473444;0.0408521383950024
2021-05-02;0.01822244375484872;0.09872858877086495;0.04104783757808746
2021-05-03;0.018230411171450737;0.09886401213960547;0.04115788082652571
2021-05-04;0.018254181536074478;0.09899419423368741;0.041248390197020667
2021-05-05;0.018277618308766487;0.09913393019726859;0.04146504084574724
2021-05-06;0.018299697439875872;0.0992740789074355;0.04172877222489188
2021-05-07;0.018323304887509696;0.09942101365705615;0.041950840941854875
2021-05-08;0.018344584949573313;0.09952922306525037;0.04213927198462278
2021-05-09;0.01835370054305663;0.09959863125948407;0.042291314271984626
2021-05-10;0.018359162141194724;0.09969688922610015;0.042374471407976934
2021-05-11;0.018373878975950348;0.09980456145675265;0.04244805382027871
2021-05-12;0.018397851047323506;0.09991427617602427;0.04262716242191254
2021-05-13;0.018426027928626843;0.10003183611532625;0.042836424795771266
2021-05-14;0.018448370830100855;0.10015996054628225;0.04297260932244113
2021-05-15;0.018469278510473235;0.10025330500758725;0.043067443536761174
2021-05-16;0.018478844065166797;0.10030699848254931;0.04316955790485343
2021-05-17;0.01848522110162917;0.10038360849772382;0.043234574723690536
2021-05-18;0.018506687354538403;0.1004713626707132;0.043285139356078806
2021-05-19;0.0185222032583398;0.10056121092564492;0.04341776790004805
2021-05-20;0.01854259115593483;0.10065291654021244;0.043565509370494956
2021-05-21;0.018562792862684252;0.10074039757207891;0.043670855358000964
2021-05-22;0.018582854926299457;0.10080477693474962;0.04375593464680442
2021-05-23;0.018592738557020948;0.1008466100151745;0.04383659298414224
2021-05-24;0.018598192397207138;0.10091298937784522;0.04386881307063912
2021-05-25;0.01861745539177657;0.10098761760242791;0.04389177078327727
2021-05-26;0.018640201706749418;0.10106226403641881;0.043923318116290244
2021-05-27;0.01866386346004655;0.10114372382397573;0.043999159058145124
2021-05-28;0.018687183863460046;0.10121122610015175;0.044087818356559345
2021-05-29;0.01870832428238945;0.10125162367223066;0.04415300336376742
2021-05-30;0.018718463925523662;0.10127394233687405;0.04419927919269582
2021-05-31;0.018725694336695114;0.10129298634294386;0.04422304180682364
2021-06-01;0.018779356089992243;0.10135627314112292;0.04424448582412302
2021-06-02;0.018804716834755625;0.10140699544764795;0.044303555982700624
2021-06-03;0.018827168347556246;0.10146282549317147;0.04435929841422393
2021-06-04;0.018848960434445308;0.1015170440060698;0.044397320999519464
2021-06-05;0.018865027152831653;0.10156440060698027;0.0444248798654493
2021-06-06;0.018880380139643133;0.10158265857359636;0.044454192695819315
2021-06-07;0.01888721489526765;0.10162535963581183;0.044467611725132146
2021-06-08;0.01891397207137316;0.10166493171471927;0.044482075925036044
2021-06-09;0.01894387897595035;0.1017212746585736;0.04452116770783277
2021-06-10;0.018972366175329713;0.1017661335356601;0.04455945458913984
2021-06-11;0.018997827773467806;0.10184246433990896;0.04458876741950985
2021-06-12;0.019026136539953453;0.10187026403641881;0.044611725132148006
2021-06-13;0.019039379363847943;0.10188625796661609;0.044629613166746754
2021-06-14;0.019048494957331265;0.10192202731411229;0.04463620855358001
2021-06-15;0.019081466252909234;0.10195458877086494;0.04464404132628544
2021-06-16;0.019110861132660976;0.10199072837632776;0.04466152090341182
2021-06-17;0.019143855702094648;0.10202642792109257;0.04467749879865449
2021-06-18;0.01917564778898371;0.10209071320182093;0.04469042527630947
2021-06-19;0.01917564778898371;0.10211818512898331;0.04470373618452667
2021-06-20;0.019218642358417377;0.10213322610015174;0.04471385151369534
2021-06-21;0.019228479441427464;0.1021652564491654;0.04471800816914945
2021-06-22;0.01926131885182312;0.10219802124430956;0.04472347429120615
2021-06-23;0.019299821567106284;0.10223645827010622;0.044735679961556946
2021-06-24;0.01934124903025601;0.10228039150227618;0.04474778952426718
2021-06-25;0.019382133436772694;0.10235505918057664;0.04475708793849111
2021-06-26;0.01942131885182312;0.10238349317147193;0.04476419990389236
2021-06-27;0.019439813809154383;0.10239752048558422;0.044770663142719845
2021-06-28;0.019452699767261442;0.1024387435508346;0.044773294089380106
2021-06-29;0.01949700543056633;0.10246143550834598;0.044778147525228254
2021-06-30;0.019544367726920094;0.10250802427921092;0.04478785439692456
2021-07-01;0.01959154383242824;0.10255391198786039;0.04479857039884671
2021-07-02;0.01963686578743212;0.1026442215477997;0.04480636713118693
2021-07-03;0.01968546935608999;0.10266065250379362;0.044814428159538684
2021-07-04;0.019705725368502715;0.10267365705614567;0.04482114368092263
2021-07-05;0.019719728471683476;0.10270067374810318;0.0448236905333974
2021-07-06;0.019781706749418152;0.10276829742033385;0.044828976453628065
2021-07-07;0.019847703646237395;0.10282952959028832;0.044840809706871695
2021-07-08;0.019921031807602792;0.10289285280728376;0.04485246275828928
2021-07-09;0.019993328161365398;0.10303728983308043;0.04486386352715041
2021-07-10;0.02006765709852599;0.103068;0.04487530033637674
2021-07-11;0.020096974398758728;0.10310365098634294;0.04488425036040365
2021-07-12;0.020120822342901475;0.1031929468892261;0.04488814271984623
2021-07-13;0.020207222653219552;0.10327346585735964;0.04489590341182124
2021-07-14;0.02030121799844841;0.10336792716236723;0.0449145002402691
2021-07-15;0.02040068269976726;0.10346492564491654;0.04493422633349351
2021-07-16;0.020497036462373934;0.10370197875569044;0.044951717924074965
2021-07-17;0.020595027152831652;0.10374477693474962;0.044971035559827004
2021-07-18;0.02062945694336695;0.10380647344461305;0.04498655694377703
2021-07-19;0.020670628394103958;0.10395470713201821;0.04499311629024508
2021-07-20;0.020778099301784328;0.10407527162367224;0.045007328207592505
2021-07-21;0.02089600465477114;0.10422014567526555;0.045033793849111006
2021-07-22;0.021022024825446083;0.10439169650986344;0.0450564992791927
2021-07-23;0.021022024825446083;0.1047583186646434;0.045081595386833255
2021-07-24;0.021272172226532195;0.10484555386949924;0.04510464920711196
2021-07-25;0.021322870442203257;0.10493044613050076;0.04512131186929361
2021-07-26;0.021368797517455393;0.10517133232169955;0.04513282075925036
2021-07-27;0.021503847944142746;0.1053686100151745;0.04515138154733301
2021-07-28;0.021651466252909233;0.10559190591805766;0.045184634790965884
2021-07-29;0.021800597362296354;0.10581207283763278;0.04522238106679481
2021-07-30;0.02195068269976726;0.10639308952959028;0.0452518620855358
2021-07-31;0.022096602017067493;0.10652629438543247;0.045280694377703025
2021-08-01;0.0221488906128782;0.1066615569044006;0.045305886592984145
2021-08-02;0.02219936384794414;0.10699041881638846;0.04531606198942816
2021-08-03;0.022346074476338247;0.10728709256449165;0.04533727775108121
2021-08-04;0.02250654771140419;0.10759800606980273;0.04538017779913503
2021-08-05;0.02267387897595035;0.10793089529590288;0.04542269341662662
2021-08-06;0.022841163692785105;0.10869537481031867;0.04546411580970687
2021-08-07;0.022996462373933282;0.1088865918057663;0.04550263094666026
2021-08-08;0.02305521334367727;0.10899243702579667;0.04554019702066314
2021-08-09;0.023105740884406516;0.10947737481031866;0.04555440893801057
2021-08-10;0.02325744763382467;0.10983488922610016;0.045584202306583374
2021-08-11;0.023433638479441427;0.11030363581183611;0.045644221528111484
2021-08-12;0.023627393328161366;0.11074092261001517;0.04571195338779433
2021-08-13;0.023803948797517457;0.1114292564491654;0.045778964440172994
2021-08-14;0.023987362296353763;0.11165100758725341;0.04584676838058626
2021-08-15;0.023987362296353763;0.11179300455235205;0.04590356799615569
2021-08-16;0.02411511249030256;0.11238285280728376;0.04592910860163383
2021-08-17;0.024230038789759503;0.11283988163884674;0.04597610523786641
2021-08-18;0.024454654771140418;0.11334853717754173;0.04607610523786641
2021-08-19;0.024634398758727697;0.11381961760242792;0.04617701826045171
2021-08-20;0.02480301008533747;0.11454518361153262;0.04628850312349832
2021-08-21;0.02496055081458495;0.11482498937784522;0.04638571600192215
2021-08-22;0.025019961210240495;0.1149591411229135;0.04647041086016338
2021-08-23;0.025070721489526764;0.11559108345978755;0.04651447621335896
2021-08-24;0.025212397207137315;0.11605985432473445;0.0465835175396444
2021-08-25;0.025377253685027152;0.11660304704097117;0.04672240509370495
2021-08-26;0.02553732350659426;0.11716077389984826;0.04687408697741471
2021-08-27;0.025689038013964313;0.11788511987860395;0.04701859682844786
2021-08-28;0.025825159038013964;0.11812454021244309;0.04714237145603076
2021-08-29;0.02587820015515904;0.11828238846737481;0.04724347669389716
2021-08-30;0.025921365399534522;0.11897803034901366;0.04729824603555983
2021-08-31;0.026007835531419707;0.1195241942336874;0.047367323402210476
2021-09-01;0.02614233514352211;0.12010239453717754;0.04752987746275829
2021-09-02;0.026283048875096974;0.12064605159332321;0.047694641999038924
2021-09-03;0.02641810705973623;0.1213606009104704;0.04786584574723691
2021-09-04;0.026539022498060512;0.12162132321699545;0.04799601153291687
2021-09-05;0.026597238169123353;0.12181405462822459;0.048121588178760215
2021-09-06;0.02663701318851823;0.12209854324734447;0.04817864007688611
2021-09-07;0.02675946470131885;0.1227333535660091;0.04825944257568477
2021-09-08;0.026882629945694337;0.1232703095599393;0.04842240509370495
2021-09-09;0.02699766485647789;0.1237753717754173;0.048607784718885154
2021-09-10;0.02699766485647789;0.12450984522003035;0.048763587217683806
2021-09-11;0.027205143522110162;0.12478034901365706;0.04889830610283517
2021-09-12;0.02724501163692785;0.12492709256449165;0.04898654493032196
2021-09-13;0.027277292474786656;0.12556678603945373;0.04905275108121095
2021-09-14;0.027377595034910784;0.12600807283763277;0.04912873618452667
2021-09-15;0.02748013188518231;0.12653387860394538;0.04927836376741951
2021-09-16;0.027534747866563226;0.12701575113808802;0.0494336376741951
2021-09-17;0.02756387121799845;0.12765569650986344;0.04956604997597309
2021-09-18;0.02756387121799845;0.12788323216995448;0.049672981739548296
2021-09-19;0.027693382467028703;0.12801941122913504;0.04976112445939452
2021-09-20;0.027719503491078355;0.128540813353566;0.04980600672753484
2021-09-21;0.027816640806826998;0.12891027617602427;0.049862037481979815
2021-09-22;0.0279066563227308;0.12930891654021245;0.04998762614127823
2021-09-23;0.027998262218774245;0.12970093171471928;0.05011612205670351
2021-09-24;0.028076920093095422;0.13023132928679818;0.050232976934166264
2021-09-25;0.028076920093095422;0.13041492564491655;0.05031960595867371
2021-09-26;0.028183087664856478;0.13057977238239757;0.050412998558385394
2021-09-27;0.028206415826221878;0.1310530531107739;0.05044930321960596
2021-09-28;0.028282381691233514;0.13139524430955993;0.050499411340701586
2021-09-29;0.028358378588052752;0.13176364795144158;0.05064092984142239
2021-09-30;0.02842686578743212;0.13209865857359634;0.05078689332051898
2021-10-01;0.028484181536074477;0.13256855235204856;0.05090844545891399
2021-10-02;0.02854134988363072;0.1327148497723824;0.05101076405574243
2021-10-03;0.02854134988363072;0.13285074658573595;0.051084814992791924
2021-10-04;0.028582172226532195;0.13328447951441577;0.05112191254204709
2021-10-05;0.028582172226532195;0.13357350227617604;0.05117956511292648
2021-10-06;0.02864176881303336;0.13391393626707132;0.05131828447861605
2021-10-07;0.02876054305663305;0.13422205766312595;0.05145816914944738
2021-10-08;0.028816074476338247;0.13462088922610016;0.05158345747236905
2021-10-09;0.028816074476338247;0.1347387253414264;0.051689824603555985
2021-10-10;0.028884678044996122;0.13485911987860394;0.05178127102354637
2021-10-11;0.028900248254460824;0.1351506646433991;0.05181864488226814
2021-10-12;0.02895600465477114;0.13548634294385434;0.05187836376741951
2021-10-13;0.02900503491078355;0.1358155204855842;0.05202135992311389
2021-10-14;0.02905022498060512;0.13607939605462824;0.05217011052378664
2021-10-15;0.02909123351435221;0.13641165705614566;0.05230848149927919
2021-10-16;0.029131598138091543;0.1365323975720789;0.052440016818837094
2021-10-17;0.029147059736229636;0.13662847344461304;0.05254431763575204
2021-10-18;0.029158021722265323;0.136928779969651;0.052593044209514654
2021-10-19;0.029190760279286267;0.13717738998482548;0.05267438731379145
2021-10-20;0.029230085337470908;0.13745544764795145;0.052878796251802015
2021-10-21;0.029267307990690456;0.13769241881638847;0.05307193656895723
2021-10-22;0.029303405740884407;0.13798362367223066;0.05330706391158097
2021-10-23;0.029337944142746316;0.13808201517450683;0.05348900768861124
2021-10-24;0.029337944142746316;0.1381401942336874;0.053653976453628065
2021-10-25;0.029359565554693563;0.13848183915022763;0.053732940893801054
2021-10-26;0.029359565554693563;0.13868413657056144;0.05385875780874579
2021-10-27;0.02939477114041893;0.1389954051593323;0.05413761412782316
2021-10-28;0.029466920093095424;0.13922331411229136;0.05447443536761173
2021-10-29;0.029497959658650118;0.13951195144157816;0.05477078327727054
2021-10-30;0.029524941815360743;0.139616033383915;0.05502958913983662
2021-10-31;0.029536159813809155;0.13971413960546283;0.05523246035559827
2021-11-01;0.029536159813809155;0.14005785432473444;0.05534848630466122
2021-11-02;0.02954387121799845;0.14026649772382396;0.05547838779432965
2021-11-03;0.029571706749418152;0.14052626707132018;0.05572343825084094
2021-11-04;0.02959234290147401;0.14077342336874052;0.05613128303700144
2021-11-05;0.02962153607447634;0.14106737784522003;0.05657722248918789
2021-11-06;0.029677300232738558;0.1411731775417299;0.056985703988467085
2021-11-07;0.029688021722265322;0.1412849468892261;0.057268536761172516
2021-11-08;0.029688021722265322;0.141621062215478;0.057454901489668427
2021-11-09;0.029722723041117144;0.14185887405159334;0.05771717924074964
2021-11-10;0.029722723041117144;0.14214740212443094;0.05819382508409419
2021-11-11;0.029777408844065167;0.14232234597875568;0.058796852474771746
2021-11-12;0.029777408844065167;0.14275788770864947;0.05938118692936088
2021-11-13;0.02980342125678821;0.14289127769347496;0.05992276549735704
2021-11-14;0.029827703646237394;0.14298812746585737;0.06032519221528111
2021-11-15;0.029835011636927852;0.14339491350531108;0.060608793849111005
2021-11-16;0.029841024049650892;0.14365977238239758;0.06099380105718405
2021-11-17;0.029876485647788983;0.14400225189681334;0.061628423834694857
2021-11-18;0.02990685802948022;0.14433556600910472;0.06241375540605478
2021-11-19;0.02990685802948022;0.1447206191198786;0.06305010812109563
2021-11-20;0.029936625290923197;0.1448582852807284;0.06381805622296972
2021-11-21;0.029962273079906905;0.14497917147192715;0.06433135511773186
2021-11-22;0.029978882854926298;0.14541806676783003;0.064699483421432
2021-11-23;0.029978882854926298;0.14569528983308042;0.06524400528592023
2021-11-24;0.03000757176105508;0.14603392412746585;0.06604751321480058
2021-11-25;0.030072854926299457;0.14615325341426402;0.0669600672753484
2021-11-26;0.03009958107059736;0.1463153808801214;0.06787806343104277
2021-11-27;0.03009958107059736;0.14639592412746585;0.0686844666025949
2021-11-28;0.030122513576415825;0.1465268770864947;0.06921787602114368
2021-11-29;0.030136276183087663;0.1470922579666161;0.06957063911580971
2021-11-30;0.030136276183087663;0.14744766009104704;0.07012029072561268
2021-12-01;0.03018788207913111;0.1478637875569044;0.07092742671792407
2021-12-02;0.03018788207913111;0.148285186646434;0.07180691975012013
2021-12-03;0.030236245151280063;0.1487665584218513;0.07270014416146084
2021-12-04;0.030236245151280063;0.14896789681335357;0.07347513214800577
2021-12-05;0.030265810705973624;0.14913537481031866;0.07398035800096107
2021-12-06;0.03027164468580295;0.14967463429438543;0.07431476453628064
2021-12-07;0.03027164468580295;0.15001836722306525;0.07474795771263816
2021-12-08;0.030297276958882857;0.1504733353566009;0.07558410619894282
2021-12-09;0.03034688906128782;0.1508512746585736;0.07643238827486785
2021-12-10;0.03034688906128782;0.1513314264036419;0.07716866890917828
2021-12-11;0.03037010085337471;0.15150316540212444;0.07781375540605479
2021-12-12;0.03039069821567106;0.15166191805766313;0.07820594666025948
2021-12-13;0.03039733126454616;0.1522248497723824;0.0784671552138395
2021-12-14;0.0304033126454616;0.15256725037936267;0.07883744593945219
2021-12-15;0.030447152831652443;0.15300987860394538;0.07945374819798173
2021-12-16;0.030467532971295577;0.1534400182094082;0.08013463479096589
2021-12-17;0.030467532971295577;0.15402470409711685;0.08074693656895723
2021-12-18;0.030488867339022497;0.15426676783004553;0.08126126862085536
2021-12-19;0.030508494957331263;0.1545374779969651;0.08161383950024027
2021-12-20;0.030520574088440652;0.15526597875569045;0.0818070879384911
2021-12-21;0.030520574088440652;0.1558104795144158;0.08208853916386352
2021-12-22;0.030543692785104732;0.1565502124430956;0.08263706150888996
2021-12-23;0.03056944142746315;0.15736890743550835;0.08317679000480538
2021-12-24;0.030622839410395654;0.1581231411229135;0.08360243873137914
2021-12-25;0.03064546159813809;0.15838613050075873;0.08386930562229697
2021-12-26;0.03064546159813809;0.15892751745068284;0.08399064151850072
2021-12-27;0.030651691233514352;0.16044669195751138;0.0841577246516098
2021-12-28;0.03065900698215671;0.1615454264036419;0.08441096828447861
2021-12-29;0.0306933436772692;0.16306927162367224;0.08489202306583374
2021-12-30;0.030734383242823893;0.1648619817905918;0.08540583853916386
2021-12-31;0.030874499612102407;0.16642076783004553;0.08590127342623738
2022-01-01;0.030945818463925523;0.1669936449165402;0.08621833253243633
2022-01-02;0.03095878200155159;0.1678614962063733;0.08636868092263335
2022-01-03;0.0309811016291699;0.1710328315629742;0.08659114608361365
2022-01-04;0.031098898370830103;0.17349783308042488;0.08695828928399808
2022-01-05;0.0312589138867339;0.17550877389984826;0.08766602594906295
2022-01-06;0.03145923196276183;0.1780429833080425;0.08843897164824603
2022-01-07;0.031676633048875094;0.1806826191198786;0.08911574963959634
2022-01-08;0.03191457719162141;0.18188958118361154;0.08978716962998558
2022-01-09;0.03200456167571761;0.1833615842185129;0.09022628543969245
2022-01-10;0.03200456167571761;0.18756157814871016;0.09052968524747718
2022-01-11;0.03235117145073701;0.18995124430955995;0.09107858000961076
2022-01-12;0.03269397207137316;0.19252677389984826;0.09204482220086496
2022-01-13;0.033031621411947244;0.19514087101669195;0.09302292167227294
2022-01-14;0.033031621411947244;0.19781176631259484;0.09413083853916386
2022-01-15;0.033740744763382464;0.19905095902883158;0.09506815233061028
2022-01-16;0.03388916989914662;0.20050711077389985;0.09569890677558866
2022-01-17;0.03402183863460047;0.20255606980273141;0.09610910619894282
2022-01-18;0.03402183863460047;0.20598403034901366;0.09700296732340222
2022-01-19;0.03487439875872769;0.2087401062215478;0.09835235463719366
2022-01-20;0.03487439875872769;0.21096346585735964;0.09995658337337818
2022-01-21;0.035652358417377815;0.21351608497723823;0.10164038923594426
2022-01-22;0.035652358417377815;0.2144341426403642;0.10326774387313792
2022-01-23;0.03621279286268425;0.21554323520485585;0.10429417347429121
2022-01-24;0.03635195500387898;0.218341875569044;0.10505574243152331
2022-01-25;0.036700302560124125;0.21983833990895296;0.10658091061989428
2022-01-26;0.036700302560124125;0.22173229438543246;0.10855111725132148
2022-01-27;0.03707754848719938;0.22326873748103188;0.1109914824603556
2022-01-28;0.037808851823118696;0.22513239150227618;0.11327581691494473
2022-01-29;0.03813920093095423;0.22567448254931716;0.11554835415665546
2022-01-30;0.03824723816912335;0.22627527465857358;0.11697759490629506
2022-01-31;0.038344375484872;0.22792091957511382;0.11791846468044209
2022-02-01;0.038678735453840186;0.2289085037936267;0.11987200864968765
2022-02-02;0.038678735453840186;0.22990861911987862;0.12237679000480538
2022-02-03;0.039005973622963534;0.23074261911987862;0.12521340701585776
2022-02-04;0.039612474786656325;0.23181991502276175;0.1282028111484863
2022-02-05;0.03988588828549263;0.23208221851289834;0.13081952186448823
2022-02-06;0.03996528316524438;0.23233555993930197;0.13241938971648246
2022-02-07;0.04003698215671063;0.23338696206373294;0.13356387554060548
2022-02-08;0.04008619084561676;0.23403754779969652;0.13560100913022585
2022-02-09;0.04027934833204034;0.23460934142640363;0.13841516098029794
2022-02-10;0.04027934833204034;0.23512955083459788;0.14139283998077848
2022-02-11;0.040545143522110166;0.23576480121396054;0.14427813551177318
2022-02-12;0.04099186966640807;0.23592220637329286;0.14679842623738587
2022-02-13;0.04099186966640807;0.23609920485584218;0.1483020302739068
2022-02-14;0.04106055857253685;0.23661568437025796;0.1492206391158097
2022-02-15;0.04112131109387122;0.23695307435508345;0.15113338539163865
2022-02-16;0.041465011636927854;0.2373015326251897;0.15377600913022585
2022-02-17;0.04163231186966641;0.23761014871016692;0.15660669149447382
2022-02-18;0.04163231186966641;0.2380507253414264;0.15925022825564633
2022-02-19;0.04195276183087665;0.23814604248861912;0.1615220326765978
2022-02-20;0.04199709076803724;0.23821585735963582;0.16294000480538204
2022-02-21;0.04199709076803724;0.23846741122913506;0.16382740269101392
2022-02-22;0.04203457719162141;0.23873852503793627;0.16533992071119655
2022-02-23;0.04232146625290923;0.23899690440060697;0.16785135752042288
2022-02-24;0.042463064391000775;0.23920045827010622;0.17045013214800578
2022-02-25;0.042584383242823896;0.2394261699544765;0.17298188370975492
2022-02-26;0.04268879751745539;0.2395700606980273;0.17509424555502162
2022-02-27;0.04271609775019395;0.23962535660091047;0.1763906535319558
2022-02-28;0.04273567882079131;0.23992555083459788;0.17713968044209516
2022-03-01;0.04283742435996897;0.2400673019726859;0.17860665545410861
2022-03-02;0.04283742435996897;0.2402293717754173;0.180846035559827
2022-03-03;0.042933173002327386;0.2403768922610015;0.18337694617972128
2022-03-04;0.043015081458494954;0.24053246130500758;0.18599098990869775
2022-03-05;0.04309070597362297;0.24057774203338392;0.18830009610764056
2022-03-06;0.04317288595810706;0.24061535963581185;0.18970433685728016
2022-03-07;0.043185950349107834;0.24080983611532625;0.19064652811148486
2022-03-08;0.04325529868114818;0.24090013657056145;0.19253022585295532
2022-03-09;0.04332034910783553;0.2410145493171472;0.1951233781835656
2022-03-10;0.04338146625290923;0.24115590591805766;0.19827993753003365
2022-03-11;0.04338146625290923;0.2413067678300455;0.20131737145603076
2022-03-12;0.04348825446082234;0.2413377784522003;0.20416559346468044
2022-03-13;0.043497494181536075;0.24137131411229135;0.20592685007208072
2022-03-14;0.043505391776570985;0.24147870106221547;0.20703662902450745
2022-03-15;0.043505391776570985;0.24155267678300454;0.20942596107640557
2022-03-16;0.043552133436772694;0.2416926737481032;0.21258061028351755
2022-03-17;0.04363812257564003;0.2418540455235205;0.21612375060067276
2022-03-18;0.04363812257564003;0.24194922003034902;0.21970189812590102
2022-03-19;0.04367582622187743;0.24198223672230654;0.22282826765977895
2022-03-20;0.0437077424359969;0.24201698937784522;0.22441154493032195
2022-03-21;0.043714732350659424;0.24214528679817907;0.2255205550216242
2022-03-22;0.043724235841737784;0.24221983004552353;0.2281885031234983
2022-03-23;0.043724235841737784;0.2423443004552352;0.2315971047573282
2022-03-24;0.04375721489526765;0.24247478300455236;0.23542203267659778
2022-03-25;0.043809472459270755;0.24261570864946888;0.23898399807784718
2022-03-26;0.043809472459270755;0.24264433990895296;0.24201170110523787
2022-03-27;0.04383937936384794;0.24268012139605463;0.24334788563190773
2022-03-28;0.0438444763382467;0.24279839150227617;0.24415880586256608
2022-03-29;0.04386587276958883;0.24287177845220032;0.2470102234502643
2022-03-30;0.04386587276958883;0.24299069195751138;0.25023555982700624
2022-03-31;0.043906400310318075;0.24312918361153263;0.2565725012013455
2022-04-01;0.04392608999224205;0.24322696206373293;0.2565718284478616
2022-04-02;0.04395171450737005;0.24326279210925644;0.25893194377703027
2022-04-03;0.04395822342901474;0.24327722306525038;0.2603156775588659
2022-04-04;0.043963700543056636;0.24336494385432472;0.2603156775588659
2022-04-05;0.04399646237393328;0.24344264643399088;0.26248286881307065
2022-04-06;0.04409067494181536;0.24356691654021245;0.26748904372897647
2022-04-07;0.044340605120248254;0.24372058877086494;0.2695945579048534
