Date;Mexico;US;Germany
2021-09-21;0.32349842513576416;0.5523895083459788;0.6333957352234503
2021-09-22;0.3313854072924748;0.5535291047040971;0.635139488226814
2021-09-23;0.335521016291699;0.5541345493171472;0.6367800216242191
2021-09-24;0.3399567882079131;0.5552615963581183;0.6383297813551178
2021-09-25;0.34351183087664855;0.5564592594840667;0.6383297813551178
2021-09-26;0.3453141970519783;0.5574229742033384;0.6383297813551178
2021-09-27;0.34620905352986814;0.5580846949924128;0.6407513334935128
2021-09-28;0.34835199379363846;0.5622628528072837;0.6421096948582412
2021-09-29;0.35131138091543834;0.5594393414264036;0.6421096948582412
2021-09-30;0.3535494569433669;0.5602471927162367;0.6449230297933686
2021-10-01;0.3552710550814585;0.5610088497723824;0.6456910139356079
2021-10-02;0.3552710550814585;0.5618928619119878;0.6456910139356079
2021-10-03;0.3552710550814585;0.5629516813353566;0.645980514175877
2021-10-04;0.3572889294026377;0.5638485523520486;0.6465492912061509
2021-10-05;0.3572889294026377;0.564674191198786;0.6476211436809226
2021-10-06;0.35926944142746314;0.5656623702579666;0.6491959754925517
2021-10-07;0.3645213498836307;0.5663677814871017;0.6504615329168669
2021-10-08;0.3699951745539178;0.5672774537177542;0.6515406054781355
2021-10-09;0.3736723816912335;0.5681804886191199;0.6515406054781355
2021-10-10;0.3763420713731575;0.5681804886191199;0.6519136592984143
2021-10-11;0.3761244763382467;0.5681804886191199;0.6524840461316674
2021-10-12;0.3761244763382467;0.5696959908952959;0.6524840461316674
2021-10-13;0.3847090224980605;0.5703719544764795;0.653480862566074
2021-10-14;0.3847090224980605;0.571416531107739;0.6556964920711197
2021-10-15;0.39389155159038014;0.5725499119878604;0.6566347188851513
2021-10-16;0.39803650116369277;0.5733004036418816;0.6566347188851513
2021-10-17;0.400432971295578;0.5740257389984825;0.6566347188851513
2021-10-18;0.400432971295578;0.5744842458270106;0.6574729697260933
2021-10-19;0.3979178355314197;0.5750767617602428;0.6584392599711677
2021-10-20;0.4015765787432118;0.575750257966616;0.6595064271984623
2021-10-21;0.4043275950349108;0.5764019635811836;0.6604926597789524
2021-10-22;0.40728481768813035;0.5771761851289833;0.6604926597789524
2021-10-23;0.4107832893716059;0.5778520849772383;0.6612833613647285
2021-10-24;0.4149534755624515;0.5783875690440061;0.6615772345026429
2021-10-25;0.4149534755624515;0.5787550531107739;0.6620939572321
2021-10-26;0.41779609775019394;0.5790382397572079;0.6620939572321
2021-10-27;0.4242314507370054;0.5796380880121396;0.6640692695819318
2021-10-28;0.4340019627618309;0.5804019180576632;0.6654016578567996
2021-10-29;0.4340019627618309;0.5826945948406677;0.6662376741950985
2021-10-30;0.4683176726144298;0.5834443915022762;0.6662376741950985
2021-10-31;0.46986458494957334;0.5840773899848255;0.6665010211436809
2021-11-01;0.4703608688906129;0.5844823277693475;0.6665010211436809
2021-11-02;0.4703608688906129;0.5849056327769347;0.6665010211436809
2021-11-03;0.47102395655546936;0.5855280303490137;0.6675546492071119
2021-11-04;0.47102395655546936;0.5864273535660091;0.6685284118212398
2021-11-05;0.4735175562451513;0.5870284127465857;0.6694554541086016
2021-11-06;0.4735175562451513;0.5876416661608498;0.6701800937049496
2021-11-07;0.4735175562451513;0.5882627738998483;0.6701800937049496
2021-11-08;0.48304483320403413;0.5887742276176025;0.6704845627102355
2021-11-09;0.48304483320403413;0.5892825827010623;0.6709854396924555
2021-11-10;0.486307106283941;0.5899329924127465;0.6718727895242672
2021-11-11;0.48783473235065944;0.5899329924127465;0.6737389476213359
2021-11-12;0.48783473235065944;0.5910404825493172;0.6737389476213359
2021-11-13;0.48783473235065944;0.59165737784522;0.6744497236905334
2021-11-14;0.4914928859581071;0.5921713808801214;0.6747539283998077
2021-11-15;0.49181435221101627;0.5926431077389985;0.6753133349351274
2021-11-16;0.49191034134988365;0.5931280364188164;0.6761452306583373
2021-11-17;0.4925955702094647;0.5936642336874052;0.6769880946660259
2021-11-18;0.4941079131109387;0.593969975720789;0.6769880946660259
2021-11-19;0.4941079131109387;0.594599593323217;0.6786800336376742
2021-11-20;0.4941079131109387;0.5952306403641882;0.6786800336376742
2021-11-21;0.49844645461598136;0.5957039210925645;0.6791064151850073
2021-11-22;0.49896968192397206;0.5960514355083459;0.679619317635752
2021-11-23;0.49896968192397206;0.5947617359635812;0.6804326765977895
2021-11-24;0.5004048099301784;0.5953528254931715;0.6813762734262374
2021-11-25;0.5013085570209465;0.5953528254931715;0.6823058865929842
2021-11-26;0.5013085570209465;0.5953528254931715;0.6823058865929842
2021-11-27;0.5013085570209465;0.5953528254931715;0.6823058865929842
2021-11-28;0.5036687044220326;0.5953528254931715;0.68370431283037
2021-11-29;0.5040427540729248;0.5972873869499241;0.6842439812590101
2021-11-30;0.5045673235065943;0.5980545918057664;0.6850618092263335
2021-12-01;0.5049625446082234;0.5989775902883157;0.6859890437289764
2021-12-02;0.5055614274631497;0.6004210257966616;0.6871099471407977
2021-12-03;0.5055614274631497;0.601552779969651;0.6871099471407977
2021-12-04;0.5055614274631497;0.6027076388467375;0.6886555742431524
2021-12-05;0.5075441117145074;0.6038316236722306;0.6893716962998558
2021-12-06;0.5075441117145074;0.6048953626707132;0.6900104276790004
